locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Poznań Rataje,os. Oświecenia,3,48,510000,10692,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-oswiecenia-3-pokojowe-y1w6k7,https://s2.adresowa.pl/oi/6e/2d/365a7e_bf73_cover-3-pokojowe-mieszkanie-poznan-rataje-os-oswiecenia.jpg
Poznań Grunwald,ul. Bułgarska,3,49,675000,13776,Bez pośredników,ponad miesiąc temu,32,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-bulgarska-3-pokojowe-t9m8c7,https://s2.adresowa.pl/oi/33/14/363232_3c3c_cover-3-pokojowe-mieszkanie-poznan-grunwald-ul-bulgarska.jpg
Poznań Winogrady,ul. Hawelańska,2,52,730000,14038,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-hawelanska-2-pokojowe-m5b3a9,https://s2.adresowa.pl/oi/71/24/361fa6_df1f_cover-2-pokojowe-mieszkanie-poznan-winogrady-ul-hawelanska.jpg
Poznań Umultowo,,3,38,442308,11600,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-umultowo-3-pokojowe-38-m2-l6f5e6,https://s2.adresowa.pl/oi/62/1e/38d6e4_933f_cover-3-pokojowe-mieszkanie-poznan-umultowo.jpg
Poznań Rataje,ul. Milczańska,3,72,1087000,15129,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-rataje-ul-milczanska-3-pokojowe-g9o8o2,https://s2.adresowa.pl/oi/3f/34/38cd52_bf65_cover-3-pokojowe-mieszkanie-poznan-rataje-ul-milczanska.jpg
Poznań Centrum,ul. Garbary,2,39,780000,19903,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-garbary-2-pokojowe-y7w9e6,https://s2.adresowa.pl/oi/17/27/3a957a_427f_cover-2-pokojowe-mieszkanie-poznan-centrum-ul-garbary.jpg
Poznań Wilda,ul. Jodłowa,2,44,649000,14892,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-jodlowa-2-pokojowe-n3z7m1,https://s2.adresowa.pl/oi/3d/1f/35f472_4ada_cover-2-pokojowe-mieszkanie-poznan-wilda-ul-jodlowa.jpg
Poznań Jeżyce,ul. Klemensa Janickiego,4,98,1680000,17195,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-klemensa-janickiego-4-pokojowe-z0e2i8,https://s2.adresowa.pl/oi/12/1c/35dc98_fe2c_cover-4-pokojowe-mieszkanie-poznan-jezyce-ul-klemensa-janickiego.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/poznan/staroleka/,
Poznań Grunwald,ul. Bułgarska,1,39,90000,2320,Bez pośredników,ponad miesiąc temu,1,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-bulgarska-1-pokoj-o1v1k5,https://s2.adresowa.pl/oi/16/7f/35d75c_9cfc_cover-1-pokojowe-mieszkanie-poznan-grunwald-ul-bulgarska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Łazarz,ul. Kolejowa,2,32,439000,13766,Oferta biura nieruchomości,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-2-pokojowe-e4w2a3,https://s2.adresowa.pl/oi/6c/56/38b5e0_b4f0_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.jpg
Poznań Malta,ul. św. Michała,2,52,680000,13052,Oferta biura nieruchomości,ponad miesiąc temu,22,https://adresowo.pl/o/mieszkanie-poznan-malta-ul-sw-michala-2-pokojowe-d2p6p8,https://s2.adresowa.pl/oi/5e/1c/38b4ae_295f_cover-2-pokojowe-mieszkanie-poznan-malta-ul-sw-michala.jpg
Poznań Piątkowo,os. Stefana Batorego,4,74,769000,10392,Bez pośredników,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-stefana-batorego-4-pokojowe-r7y8g9,https://s2.adresowa.pl/oi/7a/6e/358716_ed96_cover-4-pokojowe-mieszkanie-poznan-piatkowo-os-stefana-batorego.jpg
Poznań Stare Miasto,os. Zygmunta Starego,4,64,648000,10189,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-os-zygmunta-starego-4-pokojowe-v7n2x6,https://s2.adresowa.pl/oi/58/48/3577c6_e645_cover-4-pokojowe-mieszkanie-poznan-stare-miasto-os-zygmunta-starego.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Nowe Miasto,al. ks. Mieczysława Radziejewskiego,3,95,1390000,14709,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-al-ks-mieczyslawa-radziejewskiego-3-pokojowe-o6v9y8,https://s2.adresowa.pl/oi/30/61/355fce_ae53_cover-3-pokojowe-mieszkanie-poznan-nowe-miasto-al-ks-mieczyslawa-radziejewskiego.jpg
Poznań Chartowo,os. Orła Białego,3,64,679000,10560,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-poznan-chartowo-os-orla-bialego-3-pokojowe-j9c4i9,https://s2.adresowa.pl/oi/2e/3f/388a30_3e28_cover-3-pokojowe-mieszkanie-poznan-chartowo-os-orla-bialego.jpg
Poznań Chartowo,os. Orła Białego,3,64,629000,9782,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-poznan-chartowo-os-orla-bialego-3-pokojowe-h5r9q4,https://s2.adresowa.pl/oi/1a/6e/388a36_e9f8_cover-3-pokojowe-mieszkanie-poznan-chartowo-os-orla-bialego.jpg
Poznań Rataje,os. Armii Krajowej,4,61,560000,9180,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-rataje-os-armii-krajowej-4-pokojowe-e7g5s7,https://s2.adresowa.pl/oi/6d/17/355d72_3068_cover-4-pokojowe-mieszkanie-poznan-rataje-os-armii-krajowej.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Piątkowo,os. Stefana Batorego,4,95,945000,9947,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-stefana-batorego-4-pokojowe-h9p5i1,https://s2.adresowa.pl/oi/51/10/354064_43ac_cover-4-pokojowe-mieszkanie-poznan-piatkowo-os-stefana-batorego.jpg
Poznań Nowe Miasto,ul. Sarnia,4,175,2249000,12851,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-sarnia-4-pokojowe-q3d4t0,https://s2.adresowa.pl/oi/6a/28/3504c2_5fb1_cover-4-pokojowe-mieszkanie-poznan-nowe-miasto-ul-sarnia.jpg
Poznań Jeżyce,ul. Kościelna,3,61,850000,13900,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-koscielna-3-pokojowe-w4r8w8,https://s2.adresowa.pl/oi/46/67/387996_a1d5_cover-3-pokojowe-mieszkanie-poznan-jezyce-ul-koscielna.jpg
Poznań Stare Miasto,pl. Bernardyński,1,39,579000,14823,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-pl-bernardynski-1-pokoj-b9f0q3,https://s2.adresowa.pl/oi/50/3e/386f88_aedf_cover-1-pokojowe-mieszkanie-poznan-stare-miasto-pl-bernardynski.jpg
Poznań Łazarz,ul. Józefa Łukaszewicza,1,28,389000,13893,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-jozefa-lukaszewicza-1-pokoj-c3e3c2,https://s2.adresowa.pl/oi/16/33/34c508_5f88_cover-1-pokojowe-mieszkanie-poznan-lazarz-ul-jozefa-lukaszewicza.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Pogodno,ul. Boczowska,2,55,515000,9364,Bez pośredników,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-poznan-pogodno-ul-boczowska-2-pokojowe-q3u3b0,https://s2.adresowa.pl/oi/32/54/34bffc_defe_cover-2-pokojowe-mieszkanie-poznan-pogodno-ul-boczowska.jpg
Poznań Stare Miasto,ul. Piekary,1,21,478000,23260,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-piekary-1-pokoj-q4n9p6,https://s2.adresowa.pl/oi/2b/26/349ede_473f_cover-1-pokojowe-mieszkanie-poznan-stare-miasto-ul-piekary.jpg
Poznań Łazarz,ul. Józefa Strusia,5,86,599000,6957,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-jozefa-strusia-5-pokojowe-v1p1x4,https://s2.adresowa.pl/oi/35/5b/38667a_c2c7_cover-5-pokojowe-mieszkanie-poznan-lazarz-ul-jozefa-strusia.jpg
Poznań Jeżyce,ul. Jana Henryka Dąbrowskiego,2,42,599000,14104,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-jana-henryka-dabrowskiego-2-pokojowe-q9h0o8,https://s2.adresowa.pl/oi/62/5b/385dd2_9345_cover-2-pokojowe-mieszkanie-poznan-jezyce-ul-jana-henryka-dabrowskiego.jpg
Poznań Naramowice,ul. Błażeja,2,58,655000,11216,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-poznan-naramowice-ul-blazeja-2-pokojowe-i2h0a4,https://s2.adresowa.pl/oi/69/6b/347e90_6b7c_cover-2-pokojowe-mieszkanie-poznan-naramowice-ul-blazeja.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Łazarz,ul. Stanisława Wyspiańskiego,2,68,760000,11218,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-stanislawa-wyspianskiego-2-pokojowe-z6f1n0,https://s2.adresowa.pl/oi/5b/75/345848_41ae_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-stanislawa-wyspianskiego.jpg
Poznań Centrum,ul. św. Rocha,2,56,520000,9220,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-sw-rocha-2-pokojowe-y3u3q1,https://s2.adresowa.pl/oi/31/74/343986_9181_cover-2-pokojowe-mieszkanie-poznan-centrum-ul-sw-rocha.jpg
Poznań Wilda,ul. św. Czesława,4,112,1349000,11999,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-sw-czeslawa-4-pokojowe-e5e9y9,https://s2.adresowa.pl/oi/32/42/38381c_9fcb_cover-4-pokojowe-mieszkanie-poznan-wilda-ul-sw-czeslawa.jpg
Poznań Wilda,ul. Górna Wilda,2,58,849999,14612,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-gorna-wilda-2-pokojowe-b6q5o5,https://s2.adresowa.pl/oi/75/4f/381ffa_e5a7_cover-2-pokojowe-mieszkanie-poznan-wilda-ul-gorna-wilda.jpg
Poznań Jeżyce,ul. Polna,2,65,813000,12488,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-polna-2-pokojowe-j4v3v9,https://s2.adresowa.pl/oi/58/19/341e80_655c_cover-2-pokojowe-mieszkanie-poznan-jezyce-ul-polna.jpg
Poznań Junikowo,ul. Żmigrodzka,3,50,719000,14455,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-junikowo-ul-zmigrodzka-3-pokojowe-p9p4r9,https://s2.adresowa.pl/oi/1c/4d/33cfe2_9f7e_cover-3-pokojowe-mieszkanie-poznan-junikowo-ul-zmigrodzka.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Antoninek,ul. Mścibora,2,49,480000,9796,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-antoninek-ul-mscibora-2-pokojowe-k4t3g9,https://s2.adresowa.pl/oi/3e/63/33bc08_fb96_cover-2-pokojowe-mieszkanie-poznan-antoninek-ul-mscibora.jpg
Poznań Grunwald,ul. Świerzawska,6,131,1650000,12637,Oferta biura nieruchomości,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-swierzawska-6-pokojowe-d9d9n9,https://s2.adresowa.pl/oi/30/2d/37f3e4_ec26_cover-6-pokojowe-mieszkanie-poznan-grunwald-ul-swierzawska.jpg
Poznań Jeżyce,ul. Jeżycka,2,61,649500,10683,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-jezycka-2-pokojowe-l6o7o4,https://s2.adresowa.pl/oi/6a/45/37e1fc_3846_cover-2-pokojowe-mieszkanie-poznan-jezyce-ul-jezycka.jpg
Poznań Wilda,ul. Jana Umińskiego,2,52,499000,9689,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-jana-uminskiego-2-pokojowe-i4b5u8,https://s2.adresowa.pl/oi/45/15/33b846_505c_cover-2-pokojowe-mieszkanie-poznan-wilda-ul-jana-uminskiego.jpg
Poznań Winogrady,ul. Hawelańska,2,44,537990,12288,Bez pośredników,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-poznan-winogrady-ul-hawelanska-2-pokojowe-w9a5c1,https://s2.adresowa.pl/oi/76/7b/339e0a_fb37_cover-2-pokojowe-mieszkanie-poznan-winogrady-ul-hawelanska.jpg
Poznań Junikowo,ul. Ziębicka,3,58,731000,12500,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-poznan-junikowo-ul-ziebicka-3-pokojowe-h1c2m8,https://s2.adresowa.pl/oi/7c/51/335592_686d_cover-3-pokojowe-mieszkanie-poznan-junikowo-ul-ziebicka.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Poznań Nowe Miasto,ul. Stanisława Małachowskiego,3,54,579000,10742,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-stanislawa-malachowskiego-3-pokojowe-m0m9w4,https://s2.adresowa.pl/oi/1d/2b/37e056_db19_cover-3-pokojowe-mieszkanie-poznan-nowe-miasto-ul-stanislawa-malachowskiego.jpg
Poznań Łazarz,ul. Kolejowa,2,34,459000,13398,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-2-pokojowe-n0y0x1,https://s2.adresowa.pl/oi/68/1f/37b804_be39_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.jpg
Poznań Grunwald,ul. Ptasia,3,65,922935,14199,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-ptasia-3-pokojowe-w5r4y5,https://s2.adresowa.pl/oi/14/7e/334530_ef3a_cover-3-pokojowe-mieszkanie-poznan-grunwald-ul-ptasia.jpg
Poznań Nowe Miasto,ul. Krańcowa,2,47,529000,11231,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-krancowa-2-pokojowe-w9g0k9,https://s2.adresowa.pl/oi/2c/48/3334a2_db9d_cover-2-pokojowe-mieszkanie-poznan-nowe-miasto-ul-krancowa.jpg
Poznań Wilda,ul. Górna Wilda,2,46,359000,7821,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-wilda-ul-gorna-wilda-2-pokojowe-e6f6k9,https://s2.adresowa.pl/oi/74/75/33345c_5b7f_cover-2-pokojowe-mieszkanie-poznan-wilda-ul-gorna-wilda.jpg
Poznań Łazarz,ul. Kolejowa,2,32,379000,11778,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-2-pokojowe-o7x4e9,https://s2.adresowa.pl/oi/4c/1d/37b802_320f_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.jpg
Poznań Łazarz,ul. Kolejowa,2,35,469000,13485,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-2-pokojowe-h1z8f1,https://s2.adresowa.pl/oi/48/1c/37b7fc_c6ed_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.jpg
Poznań Nowe Miasto,ul. Gnieźnieńska,2,51,600000,11881,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-gnieznienska-2-pokojowe-a5m9q8,https://s2.adresowa.pl/oi/5f/54/331496_e1c4_cover-2-pokojowe-mieszkanie-poznan-nowe-miasto-ul-gnieznienska.jpg
Poznań Stare Miasto,,4,67,1083866,16141,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-4-pokojowe-67-m2-h3i5w2,https://s2.adresowa.pl/oi/17/40/330386_68dd_cover-4-pokojowe-mieszkanie-poznan-stare-miasto.jpg
Poznań Śródka,ul. Gdańska,1,37,444000,12000,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-srodka-ul-gdanska-1-pokoj-h9f5t9,https://s2.adresowa.pl/oi/3f/20/32e692_82e5_cover-1-pokojowe-mieszkanie-poznan-srodka-ul-gdanska.jpg
Poznań Łazarz,ul. Kolejowa,2,27,399000,14789,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-kolejowa-2-pokojowe-b8a4o8,https://s2.adresowa.pl/oi/76/48/37b7fe_c679_cover-2-pokojowe-mieszkanie-poznan-lazarz-ul-kolejowa.jpg
Poznań Zawady,ul. Aleksandra Studniarskiego,2,41,559000,13634,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-poznan-zawady-ul-aleksandra-studniarskiego-2-pokojowe-u4z9n1,https://s2.adresowa.pl/oi/46/34/378c5c_2bac_cover-2-pokojowe-mieszkanie-poznan-zawady-ul-aleksandra-studniarskiego.jpg
Poznań Piątkowo,os. Stefana Batorego,12,180,2160000,12000,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-stefana-batorego-12-pokojowe-n5f5w2,https://s2.adresowa.pl/oi/16/1a/32c148_2a8d_cover-12-pokojowe-mieszkanie-poznan-piatkowo-os-stefana-batorego.jpg
Poznań Nowe Miasto,rynek Śródecki,3,66,598000,9130,Bez pośredników,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-rynek-srodecki-3-pokojowe-u6h5o8,https://s2.adresowa.pl/oi/69/4c/32bb32_d7bd_cover-3-pokojowe-mieszkanie-poznan-nowe-miasto-rynek-srodecki.jpg
Poznań Wilda,,1,42,480000,11429,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-wilda-1-pokoj-42-m2-i6u7e9,https://s2.adresowa.pl/oi/5d/63/32a8e2_b282_cover-1-pokojowe-mieszkanie-poznan-wilda.jpg
Poznań Łazarz,ul. Antoniego Małeckiego,3,60,799000,13395,Oferta biura nieruchomości,ponad miesiąc temu,25,https://adresowo.pl/o/mieszkanie-poznan-lazarz-ul-antoniego-maleckiego-3-pokojowe-d5a4t5,https://s2.adresowa.pl/oi/6c/30/377b08_f278_cover-3-pokojowe-mieszkanie-poznan-lazarz-ul-antoniego-maleckiego.jpg
Poznań Nowe Miasto,ul. Aleksandry Bielerzewskiej,3,57,769000,13470,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-poznan-nowe-miasto-ul-aleksandry-bielerzewskiej-3-pokojowe-v0g4s4,https://s2.adresowa.pl/oi/22/1f/3779de_bede_cover-3-pokojowe-mieszkanie-poznan-nowe-miasto-ul-aleksandry-bielerzewskiej.jpg
Poznań Winogrady,os. Wichrowe Wzgórze,2,48,565000,11771,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-poznan-winogrady-os-wichrowe-wzgorze-2-pokojowe-o9p2f7,https://s2.adresowa.pl/oi/32/71/3284c0_6def_cover-2-pokojowe-mieszkanie-poznan-winogrady-os-wichrowe-wzgorze.jpg
Poznań Grunwald,ul. Stanisława Wyspiańskiego,6,180,1750000,9722,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-stanislawa-wyspianskiego-6-pokojowe-n9f6g9,https://s2.adresowa.pl/oi/28/35/326da4_77ae_cover-6-pokojowe-mieszkanie-poznan-grunwald-ul-stanislawa-wyspianskiego.jpg
Poznań Stare Miasto,os. Stefana Batorego,4,67,710000,10645,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-os-stefana-batorego-4-pokojowe-a9t2k8,https://s2.adresowa.pl/oi/4c/55/3265f6_a0c8_cover-4-pokojowe-mieszkanie-poznan-stare-miasto-os-stefana-batorego.jpg
Poznań Piątkowo,os. Bolesława Śmiałego,2,50,520000,10463,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-os-boleslawa-smialego-2-pokojowe-b1d3z0,https://s2.adresowa.pl/oi/13/1e/376a6a_cd39_cover-2-pokojowe-mieszkanie-poznan-piatkowo-os-boleslawa-smialego.jpg
Poznań Jeżyce,ul. Jana Kassyusza,2,69,649000,9413,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-poznan-jezyce-ul-jana-kassyusza-2-pokojowe-r1a0q6,https://s2.adresowa.pl/oi/3f/4d/375f16_d68a_cover-2-pokojowe-mieszkanie-poznan-jezyce-ul-jana-kassyusza.jpg
Poznań,ul. Piwoniowa,2,51,775000,15347,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-poznan-ul-piwoniowa-2-pokojowe-a5d4o4,https://s2.adresowa.pl/oi/55/7b/321724_d234_cover-2-pokojowe-mieszkanie-poznan-ul-piwoniowa.jpg
Poznań Świerczewo,ul. Rawicka,2,42,515000,12262,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-poznan-swierczewo-ul-rawicka-2-pokojowe-y8y9d1,https://s2.adresowa.pl/oi/31/1a/320826_e6bb_cover-2-pokojowe-mieszkanie-poznan-swierczewo-ul-rawicka.jpg
Poznań Grunwald,ul. Międzyborska,3,70,685000,9786,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-miedzyborska-3-pokojowe-e8x7i9,https://s2.adresowa.pl/oi/3b/3c/30ba4c_aa15_cover-3-pokojowe-mieszkanie-poznan-grunwald-ul-miedzyborska.jpg
Poznań Grunwald,ul. Galileusza,3,64,529000,8331,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-galileusza-3-pokojowe-p9p4p0,https://s2.adresowa.pl/oi/1f/2b/375c6a_8811_cover-3-pokojowe-mieszkanie-poznan-grunwald-ul-galileusza.jpg
Poznań Centrum,ul. Garbary,2,37,629694,16900,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-poznan-centrum-ul-garbary-2-pokojowe-g4d2e8,https://s2.adresowa.pl/oi/6a/1e/3756e0_c6cf_cover-2-pokojowe-mieszkanie-poznan-centrum-ul-garbary.jpg
Poznań Sołacz,ul. Wojska Polskiego,4,97,999000,10299,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-poznan-solacz-ul-wojska-polskiego-4-pokojowe-e2z1v1,https://s2.adresowa.pl/oi/20/44/319c8c_57c4_cover-4-pokojowe-mieszkanie-poznan-solacz-ul-wojska-polskiego.jpg
Poznań Stare Miasto,ul. Garbary,2,46,550000,11912,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-garbary-2-pokojowe-x8n2v8,https://s2.adresowa.pl/oi/73/22/318088_c188_cover-2-pokojowe-mieszkanie-poznan-stare-miasto-ul-garbary.jpg
Poznań Grunwald,,3,77,890000,11558,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-grunwald-3-pokojowe-77-m2-c3t7u0,https://s2.adresowa.pl/oi/27/7a/31498e_9da2_cover-3-pokojowe-mieszkanie-poznan-grunwald.jpg
Poznań Zawady,ul. Główna,1,29,349000,11899,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-poznan-zawady-ul-glowna-1-pokoj-z0k2c8,https://s2.adresowa.pl/oi/3d/35/371ee2_5633_cover-1-pokojowe-mieszkanie-poznan-zawady-ul-glowna.jpg
Poznań Zawady,ul. Główna,2,31,399000,12703,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-poznan-zawady-ul-glowna-2-pokojowe-v4w0j9,https://s2.adresowa.pl/oi/49/56/36eeaa_fcc9_cover-2-pokojowe-mieszkanie-poznan-zawady-ul-glowna.jpg
Poznań Grunwald,ul. Głogowska,2,33,395318,11900,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-poznan-grunwald-ul-glogowska-2-pokojowe-w8k8x6,https://s2.adresowa.pl/oi/1d/1c/313b22_ec96_cover-2-pokojowe-mieszkanie-poznan-grunwald-ul-glogowska.jpg
Poznań Stare Miasto,ul. Rubież,4,93,1100000,11828,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-rubiez-4-pokojowe-c3s3w4,https://s2.adresowa.pl/oi/29/7e/30f480_8d5c_cover-4-pokojowe-mieszkanie-poznan-stare-miasto-ul-rubiez.jpg
Poznań Stare Miasto,ul. Szyperska,4,70,310000,4429,Bez pośredników,ponad miesiąc temu,2,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-szyperska-4-pokojowe-z0g9b0,https://s2.adresowa.pl/oi/5a/16/30f07c_e4b2_cover-4-pokojowe-mieszkanie-poznan-stare-miasto-ul-szyperska.jpg
Poznań Stare Miasto,ul. Długa,4,102,829000,8151,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-poznan-stare-miasto-ul-dluga-4-pokojowe-z1k3s5,https://s2.adresowa.pl/oi/76/12/36d7fc_b92b_cover-4-pokojowe-mieszkanie-poznan-stare-miasto-ul-dluga.jpg
Poznań Piątkowo,ul. Franciszka Stróżyńskiego,2,61,679000,11131,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-poznan-piatkowo-ul-franciszka-strozynskiego-2-pokojowe-d9f4v1,https://s2.adresowa.pl/oi/3d/6e/36b166_2751_cover-2-pokojowe-mieszkanie-poznan-piatkowo-ul-franciszka-strozynskiego.jpg
